modelID pcons proq4 qmeanDisCo seqlen dan
DP02500r001_3 0.102 0.29100000000000004 0.29600000000000004 232 0.265
DP02500r001_2 0.141 0.309 0.32 232 0.262
DP02500r001_4 0.145 0.298 0.299 232 0.27
DP02500r001_5 0.124 0.298 0.271 232 0.27399999999999997
DP02500r001_1 0.112 0.309 0.246 232 0.282
DP02517r001_4 0.703 0.506 0.513 270 0.364
DP02517r001_5 0.7 0.511 0.537 270 0.371
DP02517r001_1 0.727 0.515 0.5479999999999999 270 0.38799999999999996
DP02517r001_3 0.7090000000000001 0.509 0.52 270 0.405
DP02517r001_2 0.6809999999999999 0.5 0.539 270 0.37200000000000005
DP02520r001_2 0.456 0.345 0.384 72 0.44299999999999995
DP02520r001_1 0.469 0.335 0.38 72 0.42200000000000004
DP02520r001_4 0.478 0.28800000000000003 0.386 72 0.429
DP02520r001_3 0.317 0.32299999999999995 0.392 72 0.402
DP02520r001_5 0.29600000000000004 0.244 0.382 72 0.40299999999999997
DP02520r002_5 0.402 0.182 0.544 40 0.46
DP02520r002_2 0.445 0.171 0.514 40 0.48
DP02520r002_3 0.489 0.2 0.518 40 0.484
DP02520r002_4 0.483 0.165 0.617 40 0.47200000000000003
DP02520r002_1 0.528 0.173 0.5770000000000001 40 0.486
DP02520r004_2 0.619 0.56 0.5820000000000001 699 0.392
DP02520r004_3 0.467 0.393 0.449 699 0.157
DP02520r004_4 0.603 0.54 0.562 699 0.298
DP02520r004_1 0.602 0.555 0.569 699 0.32899999999999996
DP02520r004_5 0.611 0.557 0.573 699 0.34
DP02521r001_2 0.279 0.5 0.48 513 0.254
DP02521r001_4 0.271 0.446 0.434 513 0.196
DP02521r001_3 0.21600000000000005 0.47 0.362 513 0.22899999999999998
DP02521r001_1 0.227 0.49 0.48 513 0.267
DP02521r001_5 0.245 0.507 0.485 513 0.247
DP02522r001_4 0.073 0.518 0.539 1129 0.247
DP02522r001_5 0.083 0.488 0.513 1129 0.21600000000000003
DP02522r001_1 0.075 0.483 0.487 1129 0.256
DP02522r001_3 0.075 0.493 0.525 1129 0.21899999999999997
DP02522r001_2 0.08 0.542 0.5429999999999999 1129 0.257
DP02525r001_4 0.14800000000000002 0.223 0.414 224 0.262
DP02525r001_1 0.132 0.25 0.29 224 0.255
DP02525r001_5 0.106 0.253 0.361 224 0.26899999999999996
DP02525r001_2 0.126 0.225 0.365 224 0.258
DP02525r001_3 0.117 0.247 0.277 224 0.268
DP02880r003_3 0.568 0.224 0.544 88 0.46799999999999997
DP02880r003_1 0.417 0.241 0.516 88 0.439
DP02880r003_4 0.555 0.255 0.514 88 0.469
DP02880r003_2 0.5920000000000001 0.267 0.4970000000000001 88 0.39
DP02880r003_5 0.595 0.231 0.515 88 0.47200000000000003
