modelID tmalign RMSD lddt pcons proq4 dan seqlength
DP02477r005_1 0.64048 14.03 0.2705 0.7979999999999999 0.397 0.35600000000000004 353
DP02477r005_2 0.60938 14.34 0.2729 0.782 0.39 0.366 353
DP02477r005_3 0.63456 14.06 0.2803 0.8270000000000001 0.408 0.426 353
DP02477r005_4 0.64072 13.89 0.2759 0.782 0.39399999999999996 0.349 353
DP02477r005_5 0.59636 14.29 0.2767 0.768 0.39 0.396 353
DP02478r001_1 0.14027 13.2 0.07905 0.274 0.256 0.267 199
DP02478r001_2 0.14231 12.64 0.0805 0.231 0.24100000000000002 0.21600000000000003 199
DP02478r001_3 0.13155999999999998 11.82 0.0775 0.221 0.258 0.261 199
DP02478r001_4 0.12542999999999999 13.17 0.0768 0.257 0.282 0.29 199
DP02478r001_5 0.12682000000000002 14.67 0.0762 0.264 0.28300000000000003 0.282 199
DP02481r001_1 0.11972000000000001 18.84 0.1472 0.3 0.295 0.245 142
DP02481r001_2 0.1215 19.71 0.1495 0.376 0.299 0.254 142
DP02481r001_3 0.11765 19.43 0.1467 0.354 0.282 0.26 142
DP02481r001_4 0.13314 21.38 0.1531 0.171 0.28600000000000003 0.24600000000000002 142
DP02481r001_5 0.12333 19.15 0.1504 0.327 0.322 0.265 142
DP02481r002_1 0.17414000000000002 29.41 0.1204 0.38 0.377 0.183 751
DP02481r002_2 0.1728 25.47 0.1171 0.362 0.36200000000000004 0.142 751
DP02481r002_3 0.17832 28.27 0.1186 0.377 0.384 0.184 751
DP02481r002_4 0.17276 30.26 0.1171 0.378 0.391 0.198 751
DP02481r002_5 0.17092000000000002 27.39 0.1242 0.376 0.413 0.20199999999999999 751
DP02483r001_1 0.54023 12.44 0.09969 0.7979999999999999 0.612 0.456 426
DP02483r001_2 0.5272 13.19 0.0999 0.696 0.604 0.478 426
DP02483r001_3 0.55178 12.66 0.0994 0.8170000000000001 0.604 0.456 426
DP02483r001_4 0.54482 13.18 0.1005 0.8 0.605 0.461 426
DP02483r001_5 0.5568 12.7 0.0999 0.785 0.624 0.473 426
DP02484r001_1 0.67873 5.2 0.5786 0.919 0.43 0.381 244
DP02484r001_2 0.69075 5.04 0.5949 0.935 0.44299999999999995 0.43200000000000005 244
DP02484r001_3 0.6811 5.23 0.5962 0.936 0.446 0.397 244
DP02484r001_4 0.6845600000000001 5.3 0.5934 0.926 0.424 0.40399999999999997 244
DP02484r001_5 0.68528 5.11 0.5903 0.943 0.43200000000000005 0.392 244
DP02486r001_1 0.67243 5.09 0.6015 0.628 0.518 0.392 204
DP02486r001_2 0.73937 3.82 0.6051 0.537 0.552 0.391 204
DP02486r001_3 0.7056600000000001 4.86 0.5991 0.654 0.547 0.354 204
DP02486r001_4 0.7236199999999999 4.42 0.6059 0.636 0.525 0.354 204
DP02486r001_5 0.73468 3.71 0.6153 0.498 0.529 0.371 204
DP02487r001_1 0.18161 3.77 0.3488 0.0 0.366 0.252 288
DP02487r001_2 0.20346 3.46 0.3456 0.0 0.311 0.25 288
DP02487r001_3 0.14342 3.48 0.3203 0.0 0.35 0.218 288
DP02487r001_4 0.20243 4.42 0.3647 0.0 0.37200000000000005 0.214 288
DP02487r001_5 0.20052 3.74 0.3804 0.0 0.316 0.242 288
DP02487r002_1 0.11448 4.65 0.3585 0.0 0.40399999999999997 0.32799999999999996 206
DP02487r002_2 0.21084 4.57 0.3633 0.0 0.406 0.35600000000000004 206
DP02487r002_3 0.23273000000000002 4.55 0.3711 0.0 0.39899999999999997 0.33399999999999996 206
DP02487r002_4 0.12694 4.72 0.3406 0.0 0.377 0.33399999999999996 206
DP02487r002_5 0.14439000000000002 4.66 0.3371 0.0 0.36 0.327 206
DP02488r001_1 0.28659 14.52 0.1152 0.918 0.556 0.408 233
DP02488r001_2 0.28378000000000003 14.52 0.1133 0.92 0.5479999999999999 0.364 233
DP02488r001_3 0.28715 14.5 0.1154 0.914 0.5589999999999999 0.38799999999999996 233
DP02488r001_4 0.28556 14.49 0.1142 0.905 0.5489999999999999 0.40700000000000003 233
DP02488r001_5 0.28398 14.67 0.1134 0.8909999999999999 0.551 0.41100000000000003 233
DP02490r001_1 0.63465 6.01 0.3383 0.877 0.534 0.39899999999999997 214
DP02490r001_2 0.64071 5.98 0.3465 0.894 0.5429999999999999 0.419 214
DP02490r001_3 0.63783 5.99 0.3409 0.888 0.547 0.43 214
DP02490r001_4 0.63645 5.95 0.3425 0.877 0.5660000000000001 0.43799999999999994 214
DP02490r001_5 0.64103 5.96 0.3428 0.868 0.551 0.429 214
DP02493r001_1 0.23196999999999998 17.83 0.2265 0.201 0.368 0.212 217
DP02493r001_2 0.25719000000000003 19.39 0.2451 0.259 0.45299999999999996 0.245 217
DP02493r001_3 0.24996 19.19 0.2371 0.239 0.498 0.247 217
DP02493r001_4 0.23134000000000002 22.61 0.2259 0.201 0.494 0.248 217
DP02493r001_5 0.26172 19.42 0.2579 0.234 0.491 0.257 217
DP02493r003_1 0.42503 11.88 0.6986 0.959 0.19899999999999998 0.562 30
DP02493r003_2 0.40715 11.85 0.7120000000000001 0.966 0.19699999999999998 0.5489999999999999 30
DP02493r003_3 0.4203 11.83 0.693 0.966 0.226 0.588 30
DP02493r003_4 0.40912 11.91 0.6776 0.963 0.198 0.515 30
DP02493r003_5 0.42673 11.93 0.6959 0.967 0.19 0.5379999999999999 30
DP02495r001_1 0.17135 19.26 0.131 0.55 0.536 0.45799999999999996 218
DP02495r001_2 0.17188 18.05 0.1299 0.758 0.555 0.41600000000000004 218
DP02495r001_3 0.17446 17.98 0.1327 0.735 0.539 0.434 218
DP02495r001_4 0.17288 17.83 0.1305 0.733 0.5589999999999999 0.46799999999999997 218
DP02495r001_5 0.17326 18.16 0.1291 0.725 0.534 0.4 218
DP02495r002_1 0.5042800000000001 12.39 0.2044 0.956 0.39399999999999996 0.56 53
DP02495r002_2 0.49732 12.32 0.204 0.953 0.33299999999999996 0.512 53
DP02495r002_3 0.50985 12.44 0.1968 0.927 0.375 0.544 53
DP02495r002_4 0.50557 12.4 0.1923 0.916 0.39799999999999996 0.54 53
DP02495r002_5 0.50839 12.39 0.2035 0.96 0.365 0.537 53
DP02496r001_1 0.41308999999999996 14.7 0.2397 0.809 0.5770000000000001 0.522 220
DP02496r001_2 0.41239 16.74 0.2407 0.81 0.573 0.552 220
DP02496r001_3 0.40699 17.94 0.2386 0.823 0.5760000000000001 0.531 220
DP02496r001_4 0.41941999999999996 17.89 0.2384 0.8109999999999999 0.578 0.51 220
DP02496r001_5 0.41857 16.07 0.2381 0.8190000000000001 0.574 0.524 220
DP02497r001_1 0.32882 2.21 0.2487 0.0 0.391 0.36 226
DP02497r001_2 0.32266999999999996 2.21 0.2477 0.0 0.373 0.331 226
DP02497r001_3 0.10031 2.95 0.2598 0.0 0.38 0.324 226
DP02497r001_4 0.09103 3.69 0.2837 0.0 0.384 0.354 226
DP02497r001_5 0.34778000000000003 2.29 0.2549 0.0 0.39899999999999997 0.33799999999999997 226
DP02498r001_1 0.5948399999999999 5.04 0.09694 0.711 0.444 0.42700000000000005 227
DP02498r001_2 0.60122 4.14 0.096 0.695 0.45899999999999996 0.39299999999999996 227
DP02498r001_3 0.58203 5.65 0.098 0.67 0.46 0.384 227
DP02498r001_4 0.5809300000000001 5.68 0.0969 0.6890000000000001 0.445 0.408 227
DP02498r001_5 0.5979800000000001 5.37 0.0994 0.705 0.46299999999999997 0.397 227
DP02501r001_1 0.22628 16.61 0.09733 0.795 0.525 0.45299999999999996 232
DP02501r001_2 0.22732 16.69 0.0976 0.81 0.539 0.496 232
DP02501r001_3 0.22671999999999998 16.69 0.0962 0.813 0.537 0.45899999999999996 232
DP02501r001_4 0.22713000000000003 16.73 0.0954 0.818 0.526 0.47600000000000003 232
DP02501r001_5 0.22641999999999998 16.61 0.0974 0.8029999999999999 0.535 0.493 232
DP02502r001_1 0.29595 14.68 0.1702 0.931 0.594 0.494 238
DP02502r001_2 0.29515 14.71 0.1698 0.922 0.5920000000000001 0.5429999999999999 238
DP02502r001_3 0.29293 14.71 0.1696 0.94 0.5820000000000001 0.534 238
DP02502r001_4 0.29466 14.75 0.1696 0.925 0.585 0.51 238
DP02502r001_5 0.29385 14.65 0.1694 0.933 0.586 0.49700000000000005 238
DP02503r001_1 0.54606 13.65 0.1637 0.654 0.509 0.376 250
DP02503r001_2 0.54356 16.0 0.162 0.647 0.505 0.361 250
DP02503r001_3 0.57167 11.49 0.1645 0.652 0.535 0.382 250
DP02503r001_4 0.58118 10.59 0.1614 0.6459999999999999 0.523 0.423 250
DP02503r001_5 0.57075 13.51 0.1617 0.66 0.513 0.40399999999999997 250
DP02504r003_1 0.27533 16.63 0.3724 0.467 0.308 0.361 256
DP02504r003_2 0.30062 17.96 0.3747 0.383 0.32799999999999996 0.359 256
DP02504r003_3 0.26073 17.71 0.3523 0.388 0.326 0.34299999999999997 256
DP02504r003_4 0.25236 21.41 0.35100000000000003 0.26 0.29 0.325 256
DP02504r003_5 0.27710999999999997 16.62 0.3699 0.486 0.308 0.366 256
DP02505r001_1 0.24447 73.86 0.3745 0.741 0.486 0.518 262
DP02505r001_2 0.23493000000000003 80.47 0.358 0.742 0.495 0.531 262
DP02505r001_3 0.22754000000000002 81.83 0.3655 0.7490000000000001 0.488 0.485 262
DP02505r001_4 0.2246 77.49 0.3719 0.716 0.48700000000000004 0.47200000000000003 262
DP02505r001_5 0.22448 74.91 0.3755 0.735 0.491 0.466 262
DP02506r001_1 0.15262 26.56 0.09151 0.466 0.5489999999999999 0.494 235
DP02506r001_2 0.14970999999999998 25.66 0.091 0.461 0.555 0.505 235
DP02506r001_3 0.14243 26.89 0.091 0.459 0.545 0.45 235
DP02506r001_4 0.16029000000000002 25.29 0.0906 0.47 0.565 0.47200000000000003 235
DP02506r001_5 0.14970999999999998 25.32 0.0931 0.441 0.537 0.45799999999999996 235
DP02507r001_1 0.51223 10.01 0.1103 0.5579999999999999 0.509 0.281 283
DP02507r001_2 0.5068600000000001 10.8 0.109 0.597 0.496 0.29100000000000004 283
DP02507r001_3 0.53593 9.82 0.1095 0.602 0.505 0.289 283
DP02507r001_4 0.52932 10.37 0.1118 0.605 0.488 0.285 283
DP02507r001_5 0.52399 10.45 0.1127 0.5920000000000001 0.505 0.306 283
DP02508r001_1 0.16245 22.74 0.1675 0.316 0.35200000000000004 0.321 282
DP02508r001_2 0.18118 27.84 0.1684 0.321 0.34700000000000003 0.326 282
DP02508r001_3 0.16793 23.57 0.1731 0.318 0.371 0.335 282
DP02508r001_4 0.17169 23.1 0.1692 0.32299999999999995 0.35200000000000004 0.322 282
DP02508r001_5 0.16373 24.02 0.1728 0.321 0.33 0.327 282
DP02510r001_1 0.60414 13.76 0.3405 0.861 0.563 0.423 254
DP02510r001_2 0.61207 13.46 0.3478 0.8370000000000001 0.56 0.418 254
DP02510r001_3 0.6018 13.6 0.3483 0.8590000000000001 0.575 0.46299999999999997 254
DP02510r001_4 0.60907 13.76 0.3467 0.8640000000000001 0.5670000000000001 0.441 254
DP02510r001_5 0.6009800000000001 13.82 0.3462 0.853 0.578 0.425 254
DP02513r001_1 0.14962 22.04 0.09356 0.084 0.31 0.076 1408
DP02513r001_2 0.18183 19.72 0.0968 0.122 0.324 0.10099999999999999 1408
DP02513r001_3 0.1633 26.82 0.1033 0.12 0.353 0.1 1408
DP02513r001_4 0.16884000000000002 25.95 0.0998 0.136 0.366 0.14 1408
DP02513r001_5 0.21875 20.85 0.1041 0.128 0.312 0.08900000000000001 1408
DP02515r001_1 0.1367 27.82 0.09359 0.74 0.527 0.424 338
DP02515r001_2 0.13629000000000002 27.82 0.0962 0.723 0.52 0.444 338
DP02515r001_3 0.13645 30.26 0.0949 0.742 0.541 0.41 338
DP02515r001_4 0.13563 30.85 0.095 0.742 0.5429999999999999 0.45399999999999996 338
DP02515r001_5 0.13937 26.15 0.095 0.7559999999999999 0.5429999999999999 0.43700000000000006 338
DP02516r001_1 0.7560600000000001 3.03 0.2759 0.976 0.501 0.45299999999999996 236
DP02516r001_2 0.75932 3.01 0.2713 0.956 0.513 0.431 236
DP02516r001_3 0.75538 3.03 0.2733 0.969 0.507 0.442 236
DP02516r001_4 0.7580600000000001 3.01 0.2712 0.964 0.511 0.446 236
DP02516r001_5 0.75665 3.02 0.278 0.971 0.503 0.47 236
DP02518r001_1 0.67855 12.41 0.1068 0.743 0.46299999999999997 0.49200000000000005 224
DP02518r001_2 0.68607 9.81 0.1087 0.747 0.46799999999999997 0.47200000000000003 224
DP02518r001_3 0.67593 11.49 0.1083 0.735 0.45799999999999996 0.516 224
DP02518r001_4 0.68774 9.49 0.1077 0.7390000000000001 0.474 0.52 224
DP02518r001_5 0.6764399999999999 7.85 0.10800000000000001 0.737 0.48100000000000004 0.44799999999999995 224
DP02519r001_1 0.12854000000000002 15.56 0.1097 0.745 0.557 0.444 301
DP02519r001_2 0.13201 15.88 0.1104 0.754 0.5670000000000001 0.442 301
DP02519r001_3 0.12964 15.7 0.1098 0.768 0.568 0.442 301
DP02519r001_4 0.13238 15.32 0.1095 0.691 0.56 0.46 301
DP02519r001_5 0.13876 15.95 0.1098 0.742 0.5579999999999999 0.41600000000000004 301
DP02521r009_1 0.41891999999999996 6.61 0.6337 0.956 0.374 0.5 86
DP02521r009_2 0.41991999999999996 6.55 0.6349 0.972 0.369 0.466 86
DP02521r009_3 0.42122 6.55 0.6216 0.967 0.373 0.46 86
DP02521r009_4 0.42136 6.62 0.6199 0.96 0.374 0.47100000000000003 86
DP02521r009_5 0.41743 6.67 0.6277 0.969 0.366 0.49700000000000005 86
DP02523r003_1 0.32124 18.01 0.1654 0.359 0.368 0.262 485
DP02523r003_2 0.32519000000000003 20.08 0.1638 0.397 0.376 0.257 485
DP02523r003_3 0.32413000000000003 17.95 0.157 0.418 0.355 0.196 485
DP02523r003_4 0.32185 18.68 0.163 0.365 0.369 0.22699999999999998 485
DP02523r003_5 0.3276 18.08 0.1599 0.451 0.375 0.235 485
DP02524r002_1 0.05972 1.85 0.1827 0.48 0.525 0.39 278
DP02524r002_2 0.05971 1.84 0.1798 0.7 0.54 0.42200000000000004 278
DP02524r002_3 0.051629999999999995 3.49 0.18 0.695 0.517 0.42100000000000004 278
DP02524r002_4 0.05973 1.83 0.18100000000000002 0.7070000000000001 0.515 0.43 278
DP02524r002_5 0.05973 1.86 0.1757 0.701 0.525 0.42700000000000005 278
DP02528r001_1 0.43128999999999995 12.25 0.3626 0.866 0.59 0.441 310
DP02528r001_2 0.43101000000000006 12.56 0.3631 0.847 0.5770000000000001 0.44299999999999995 310
DP02528r001_3 0.427 12.5 0.3623 0.875 0.5760000000000001 0.384 310
DP02528r001_4 0.43203 12.43 0.3619 0.877 0.5870000000000001 0.42200000000000004 310
DP02528r001_5 0.42971000000000004 12.18 0.3631 0.8540000000000001 0.58 0.44799999999999995 310
DP02530r002_1 0.55815 10.35 0.5358 0.442 0.442 0.20800000000000002 788
DP02530r002_2 0.58649 9.0 0.5329999999999999 0.463 0.446 0.214 788
DP02530r002_3 0.63446 7.38 0.4916 0.406 0.382 0.204 788
DP02530r002_4 0.6218100000000001 7.7 0.5453 0.452 0.45799999999999996 0.228 788
DP02530r002_5 0.52942 19.83 0.5318 0.413 0.44799999999999995 0.19899999999999998 788
DP02536r001_1 0.2154 14.58 0.1088 0.701 0.434 0.327 275
DP02536r001_2 0.2192 14.54 0.109 0.7340000000000001 0.423 0.33 275
DP02536r001_3 0.2212 14.36 0.1086 0.672 0.441 0.308 275
DP02536r001_4 0.21986999999999998 14.73 0.1095 0.7170000000000001 0.424 0.36 275
DP02536r001_5 0.22298 14.19 0.1117 0.501 0.415 0.309 275
DP02536r002_1 0.56988 2.51 0.4183 0.979 0.28300000000000003 0.602 33
DP02536r002_2 0.57439 2.34 0.4264 0.973 0.307 0.608 33
DP02536r002_3 0.5663199999999999 2.42 0.4169 0.979 0.332 0.628 33
DP02536r002_4 0.56996 2.38 0.4262 0.98 0.327 0.616 33
DP02536r002_5 0.57112 2.43 0.419 0.978 0.304 0.58 33
DP02772r028_1 0.39679000000000003 10.21 0.3373 0.278 0.392 0.255 223
DP02772r028_2 0.28623000000000004 14.28 0.2823 0.344 0.36 0.249 223
DP02772r028_3 0.35773 13.32 0.2962 0.365 0.34 0.249 223
DP02772r028_4 0.33747 12.43 0.2894 0.29100000000000004 0.401 0.249 223
DP02772r028_5 0.27876999999999996 14.09 0.2723 0.349 0.35700000000000004 0.242 223
DP02879r007_1 0.18137999999999999 22.82 0.07665 0.298 0.353 0.22 260
DP02879r007_2 0.22669 22.67 0.0756 0.189 0.4 0.225 260
DP02879r007_3 0.19754000000000002 21.91 0.0808 0.188 0.401 0.22399999999999998 260
DP02879r007_4 0.18263 22.85 0.0801 0.276 0.384 0.22399999999999998 260
DP02879r007_5 0.18435 23.84 0.0788 0.263 0.389 0.24 260
DP02879r009_1 0.1971 13.15 0.1253 0.879 0.35100000000000003 0.306 138
DP02879r009_2 0.19914 13.16 0.1248 0.851 0.331 0.324 138
DP02879r009_3 0.19725 13.04 0.1254 0.873 0.34600000000000003 0.322 138
DP02879r009_4 0.19887 13.14 0.1241 0.8320000000000001 0.331 0.301 138
DP02879r009_5 0.19735 12.97 0.1269 0.82 0.35600000000000004 0.292 138
